,smiles,are_tox
3172,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,0
4355,CCN1CCCC1=O,0
83,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(Cl)C=C3,1
873,Cl.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C2=CC=CC=N2,0
6639,NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl,0
5014,CC1=NC2=CC=CC=C2C1(C)C,0
461,OC1=CC=C(C=C1)C2=COC3=C(C(O)=CC(O)=C3)C2=O,1
6301,Cl.NNC(N)=N,0
551,[O-][N+](=O)\N=C1/NCCN1CC2=CN=C(Cl)C=C2,0
5321,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,0
2374,Cl.COC1=CC=C(N)C(OC)=C1,0
6027,CC(=O)C1=C(C)C=C(C=C1C)C(C)(C)C,0
2246,CCC(C)(C)C1=CC=C(O)C=C1,0
6745,CN(C)C(=O)CNC(=O)CC1=CC=CC=C1,0
4015,CC1=CC=C(C)C2=C1C=CC=C2,0
2450,COC1=CC2=C(C(OC)=C1OC)C3=CC=C(OC)C(=O)C=C3[C@H](CC2)NC(C)=O,1
2329,OC(C1=CC=C(Cl)C=C1)(C2=CN=CN=C2)C3=CC=CC=C3Cl,1
6014,CC1CCC(C(=O)C1)C(C)(C)S,0
2146,CCC12COCN1COC2,0
4274,CCCCC(CC)CO[N+]([O-])=O,0
3784,OCCN(CCO)CCN(CCO)CCO,0
6324,CCOC(Cl)=O,0
650,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,0
708,[H][C@]1(CO)O[C@@]([H])(N2C=C(C)C(=O)NC2=O)[C@@]([H])(F)[C@]1([H])O,0
6129,CCC(=O)OCC1=CC=CC=C1,0
6391,ClCC(Cl)CCl,0
4639,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,0
3404,ClC1=CC=C(C=C1)C2=C(NC(=O)C3=C(Cl)N=CC=C3)C=CC=C2,0
3063,[Na+].[Na+].NC1=CC(N)=C(C=C1)\N=N\C2=CC=C(C=C2)C3=CC=C(C=C3)\N=N\C4=C(C=C5C=C(C(\N=N\C6=CC=CC=C6)=C(O)C5=C4N)S([O-])(=O)=O)S([O-])(=O)=O,0
4803,CC(C)NC(=O)N1CC(=O)N(C1=O)C2=CC(Cl)=CC(Cl)=C2,0
1424,OC(=O)\C=C\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1.CC(C)NCC(O)COC2=CC=C(COCCOC(C)C)C=C2,0
1216,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,0
5470,[Br-].CCCC[N+](CCCC)(CCCC)CCCC,0
1924,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(F)C=CC=C3F,1
3968,CC(C)CCCC(C)CCO,0
3898,CCCCOC(=O)C=C,0
314,Cl.FC(F)(F)C1=CC=CC(=C1)C2=CCN(CCC3=CC=C4C=CC=CC4=C3)CC2,1
6269,CCOC(=O)C(=O)OCC,0
1427,OC(=O)\C=C/C(O)=O.COC1=CC(N)=C(Cl)C=C1C(=O)NC2CCN(CC3=CC=CC=C3)CC2,0
3844,CCCN(CCCl)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0
6507,CNC(=O)CSP(=S)(OC)OC,0
4102,CCO[Si](CC)(OCC)OCC,0
5799,CC(=O)OCC=CC1=CC=CC=C1,0
3008,COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,1
5933,CC(CCC(O)=O)C(O)=O,0
1105,COC(=O)C1=CC(Cl)=CC=C1OC,0
5269,O[C@@H]1COC(O)[C@H](O)[C@H]1O,0
4395,NNS(=O)(=O)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)NN)C=C1,0
7166,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0
4343,CC1=CC(=O)CC(C)(C)C1,0
684,COC(=O)C=C(C)N,0
5246,COC1=C(N)C=C(C=C1)[N+]([O-])=O,0
4663,CC(CCCC(C)(C)O)C=C,0
2765,OCC(O)CS,0
5897,CC(C)CCCCCCN,0
3949,CC(C)(C)OC=O,0
2451,CN(C)C1=CC=C(C=C1)N(C)C,1
4373,OC[C@@H]1CC[C@@H](O1)N2C=NC3=C2N=CNC3=O,0
326,ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl,0
2652,NC1=CC=C(C=C1)C2=CC=C(N)C=C2,1
5995,CC(C)C1(C)N=C(NC1=O)C2=NC=CC=C2C(O)=O,0
2176,CC(C)(C1=CC=CC=C1)C2=CC=C(O)C=C2,1
6508,CC(C)OP(C)(=O)OC(C)C,0
4221,NC(=O)C1=CC=CN=C1,0
6203,CCCCCCCCCCCCCCC,0
5193,COC1=CC=C(C=O)C=C1OC,0
2787,CC(=O)NC1=CC(Cl)=C(C)C=C1,0
5460,CCOC(=O)N1C=CN(C)C1=S,0
3405,NNC(=O)C1=CC(=CC=C1)C(=O)NN,0
1676,OCC(O)CN1CCN(CC1)C2=CC=CC=C2,0
348,CNC1=C2CCCCC2=NN1C,0
5228,NC1(CCCCC1)C#N,0
5397,CN1C2=C(NC=N2)C(=O)N(C)C1=O,0
5430,CC1(C)CC(O)CC(C)(C)N1,0
1626,OS(=O)(=O)C1=CC2=C(NC(=N2)C3=CC=CC=C3)C=C1,0
4529,C\C=C(C)\C=C\C=C(C)C,1
3274,CC1=C(Cl)C=CC(O)=C1,0
5138,ClC1=C(Cl)C1(Cl)Cl,0
871,Cl.CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C,1
4190,COC1=CC=CC2=C1N=C(N)S2,0
3815,[Na+].[Na+].OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC3=CC=CC4=C3C(=O)C=C(O4)C([O-])=O,0
3402,CC(=O)CC(=O)NC1=CC=CC=C1,0
2218,[H][C@@]1(CC[C@](CC1)(C#N)C2=CC3=C(C=C2)C(CC)=NN3C4CCCCC4)C(O)=O,1
5624,BrC1=CC=C(Br)C=C1,0
2121,O=CC1=CC(OC2=CC=CC=C2)=CC=C1,0
3879,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
3482,BrC1=CC(Br)=C(OCC=C)C(Br)=C1,0
5623,CC(C)(C1=CC(Br)=C(OCC(Br)CBr)C(Br)=C1)C2=CC(Br)=C(OCC(Br)CBr)C(Br)=C2,0
85,CCCCCOC1=C(C=CC=C1)C(=C/SC)\N2C=CN=C2,1
4084,CS([O-])(=O)=O.CCCCN1C=C[N+](C)=C1,0
1877,CC(C)CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,1
2801,CCOC1=C(O)C=C(\C=C/C)C=C1,0
5660,COP([O-])(=O)OC.CN1C=C[N+](C)=C1,0
2640,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,0
6137,CCCCC(CC)CO,0
2880,COC(C)=O,0
3956,CC(C)(N)CO,0
494,[Cl-].CC(C[N+](C)(C)C)OC(C)=O,0
2019,FC1=CC=CC(F)=C1C(=O)NC(=O)NC2=CC(Cl)=C(OC3=NC=C(C=C3Cl)C(F)(F)F)C(Cl)=C2,1
2525,C=CC(=O)NCNC(=O)C=C,1
4287,O=C(C1=CC=CC=C1)C2=CC=CC=C2,0
5860,CC(C)OC(=O)N[C@@H](C(C)C)C(=O)NC(C)C1=CC=C(C)C=C1,0
4004,CC(=O)C(\C)=C\C1C(C)=CCCC1(C)C,0
1270,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,0
4915,C=CCOCC1CO1,0
3966,CC(C)CC1=CC=CC=C1,0
2895,CC(O)(P(O)(O)=O)P(O)(O)=O,0
3821,[Na+].[O-]C(=O)CCl,0
5925,CCC(C)(C#N)\N=N\C(C)(CC)C#N,0
618,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C,0
6135,CCC(C)N1C(=O)NC(C)=C(Br)C1=O,0
3817,[Na+].[Na+].OC1=C(\N=N\C2=CC=CC=C2)C3=C(C=C(C=C3C=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
3805,[I-].CCCN1C=C[N+](C)=C1C,0
3710,CCCCOC(=O)CC#N,0
3352,Cl.CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C3=CC=CC=C3,0
4420,OC1=CC=C(Cl)C=C1,0
1413,OC(=O)CCNC(=O)C1=CC=CC=C1,0
2201,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,1
2001,ClC1=C(Cl)C2(Cl)C3COS(=O)OCC3C1(Cl)C2(Cl)Cl,1
5344,COCC(O)=O,0
869,Cl.COC1=CC(N)=C(Cl)C=C1C(=O)NC2CN3CCC2CC3,0
2358,NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O,0
2006,CC(C)(C1=CC=C(OCC2CO2)C=C1)C3=CC=C(OCC4CO4)C=C3,0
3090,CCCCCCCCCC(O)=O,0
3626,CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(O)=O,0
4962,COC(C)(C)CCO,0
356,COC1=C2OC(C)=CC(=O)C2=C(OC)C3=C1OC=C3,0
1162,CC(C)NCC(O)C1=CC=C(N)C(=C1)C#N,0
5444,OC1CCCCC1C2=CC=CC=C2,0
3064,[Na+].[O-][N+](=O)C1=CC=C(C=C1)C2=CC=C(O2)C=NN3CC(=O)[N-]C3=O,0
5078,CCCCCCCCCCO,0
3161,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0
4404,OC(=O)C1=CC=C(O)C=C1,0
4509,CCOC(=O)NC1=CC(OC(=O)NC2=CC=CC=C2)=CC=C1,0
4051,CCC(C)(O)CCC=C(C)C,0
7067,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O,0
1890,OC1=CC=C(O)C=C1,1
579,C[C@H]1CN(C[C@@H](C)N1)C2=C(F)C3=C(C(=O)C(=CN3C4CC4)C(O)=O)C(N)=C2F,0
2319,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N5CCN(C)CC5)=C4O,0
4966,CC(C)C(O)C(C)(C)COC(=O)C(C)C,0
1691,CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,0
862,Cl.Cl.NCCNC1=C2C=CC=CC2=CC=C1,0
6151,CCC1(CCC(=O)NC1=O)C2=CC=C(N)C=C2,0
4405,OC(=O)C1=CC=CC=C1Cl,0
2380,CN1CCC[C@H]1C2=CN=CC=C2,0
2378,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,0
5049,CCCC(=O)CC,0
5551,[Na+].CC(=C)CS([O-])(=O)=O,0
3742,OC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,0
1116,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=CC(OC(F)F)=C3)=NC=C1,1
1541,O=C1NC(=S)NC=C1,0
3989,CC(O)CN(CC(C)O)CC(C)O,0
5515,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,0
6592,NC1=NC(=O)N(C=C1)[C@H]2CS[C@@H](CO)O2,0
3790,CCOP(=S)(OC1=CC=C(C=C1)[N+]([O-])=O)C2=CC=CC=C2,0
6343,CC(=O)OCC(=O)NC1=CC(=CC(NC(=O)COC(C)=O)=C1Cl)C#N,0
6095,CC1=C(O)C=CC=C1,0
4776,CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C2=CC=C(F)C=C2,1
5160,OCNC(=O)CCl,1
6453,COC(=O)C1=CC=C(C(=O)OC)C(=C1)C(=O)OC,0
2500,OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,0
6333,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,0
4733,COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,0
6352,OC1=C(Cl)C=C(Cl)C=C1,0
6505,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,1
7052,OC(=O)CN(CC(O)=O)CC(O)=O,1
3481,[Zn++].CC([O-])=O.CC([O-])=O,0
5396,COC1=CC(=O)OC(CCC2=CC=CC=C2)C1,0
4578,CC1=C(C(=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0
6830,OC(=O)CCCCC1CCSS1,0
3535,CCC(C)C=O,0
6058,CC1=CC=C(C=C1)S(N)(=O)=O,0
6600,NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(N)C=C2,0
5850,CC(C)(CO)COC(=O)C(C)(C)CO,0
6872,CCCCOC(=O)C1=CC=CC=C1,0
2052,OC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(O)C=C3,1
1776,OCCCC1=CC=CC=C1,0
4619,[Na+].[O-]C1=CC=C(C=C1)[N+]([O-])=O,0
4383,CCOC(=O)CP(=O)(OCC)OCC,0
2536,CC1=CC2=C(OC(CN(CC3=CC=CC=C3)C(=O)NC4=C(F)C=C(F)C=C4F)=C2C5=CC=C(Cl)C=C5)C=C1,0
5143,[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1Cl,1
3875,F[B-](F)(F)F.CCCN1C=C[N+](C)=C1,0
1592,[H][C@]12CC3=C(NC4=C3C=CC=C4)[C@]([H])(N1C(=O)CN(C)C2=O)C5=CC=C6OCOC6=C5,0
1723,OC1=CC=CC=C1,0
5612,Br.CCCCN1CN(C)C=C1,0
3431,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,0
2611,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,0
4871,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,0
490,O.O.[Ca++].C[C@H](C([O-])=O)C1=CC(OC2=CC=CC=C2)=CC=C1.C[C@H](C([O-])=O)C3=CC(OC4=CC=CC=C4)=CC=C3,0
6029,CC1=C(O)C=CC(Cl)=C1,0
2910,CCC(CC)NC1=CC(C)=C(C)C=C1,0
1006,CCN(CC)CCNC(=O)COC1=CC=C(Cl)C=C1,0
4306,OC(=O)\C=C\C(O)=O,0
2503,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]45O[C@@H]4C(O)=C(C[C@]35C)C#N,1
4515,COC(=O)C1=C(O)C=CC=C1,0
2314,[N-]=C=NC#N.CCCC[N+]1(C)CCCC1,0
2554,OC1=CC2=C(CC3=CC=CC=C23)C=C1,1
1417,ClCCNC(=O)N(CCCl)N=O,1
3096,CCCCCCCCC1CCC(=O)O1,0
25,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)OC(=O)C(C)(C)CC,1
2409,CCCCOCCOCCO,0
3270,CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)N2C=NC=N2,0
1113,COC1=NC(C)=NC(Cl)=C1NC2=NCCN2,0
4252,O[C@@H]1O[C@@H]2[C@@H](O)C(=O)O[C@@H]2[C@H]1O,0
1552,CC1(C)OC(=O)NC1=O,0
6127,CCC(=O)OC\C=C\C1=CC=CC=C1,1
5362,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0
4840,[Li+].[Li+].[O-]S([O-])(=O)=O,0
3214,CCO[Si](CC(C)C)(OCC)OCC,0
433,CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,0
979,[H][C@]12SCC(Cl)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C3=CC=CC=C3)C(O)=O,0
2655,NNC1=CC=C(C=C1)C(O)=O,0
4074,CCCCCCCCCCCCCCC1CO1,0
4856,[Na+].COC1=C(OC)C(CS(=O)C2=NC3=C([N-]2)C=CC(OC(F)F)=C3)=NC=C1,1
4192,COC1=NC(NC(C)C)=NC(NC(C)C)=N1,0
1127,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC2=CC=C(NS(C)(=O)=O)C=C2,0
4391,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,0
5316,CC(C)(CS(O)(=O)=O)NC(=O)C=C,0
5633,BrCCCBr,0
2518,[H][C@@]12CC[C@@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,0
6888,CCCCN(CC)C(=O)SCCC,0
1102,CCN1C2=C(N(C)C(\C=C\C3=CC=C(OC)C(OC)=C3)=N2)C(=O)N(CC)C1=O,0
3276,OC1=CC=C2C=CC=CC2=C1\N=N\C3=CC=CC=C3,1
3529,CC(C)C(O)=O,0
5853,CC(C)(O)C(=O)C1=CC=C(OCCO)C=C1,0
6087,CC1=CC=CC2=C1N=NN2,0
6142,CCC(O)OC(O)CC,0
6153,CCC1=CC=C(C=O)C=C1,0
194,CCOC1=CC=C2N=C(SC2=C1)S(N)(=O)=O,1
615,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C,0
643,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,0
5151,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,0
3285,[Na+].[O-]C(=O)CCCOC1=CC=C(Cl)C=C1Cl,0
3116,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,0
6227,CCCCCNCCCCC,0
2776,C1=CC2=C(C=C1)C3=C4C2=CC=CC4=CC=C3,0
5879,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C,0
6060,CC1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,0
6097,CC1=CC=CO1,1
330,CC1=NN=C2CN=C(C3=C(SC(CCC(=O)N4CCOCC4)=C3)N12)C5=C(Cl)C=CC=C5,0
2207,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O,1
4693,CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC,0
5634,BrCCCCBr,1
2670,OC(=O)C1=C(C=CC=C1)C(=O)OCC2=CC=CC=C2,0
3299,C1=CC(=CC=N1)C2=CC=NC=C2,0
972,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2,0
483,[Br-].CC[N+]1(C)CCCC(C1)OC(=O)C(O)(C2=CC=CC=C2)C3=CC=CC=C3,0
2420,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,0
2602,OC(=O)CCOC(=O)C=C,1
719,CC1=CC=C(C=C1)C2=CC=CC=C2C#N,0
3948,CC(=O)CC(=O)OC(C)(C)C,0
2059,ClC(Cl)C#N,1
2803,Cl.CC[C@H](O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,0
2566,BrC1=CC(Br)=C(OC2=C(Br)C=C(Br)C(Br)=C2)C=C1,0
5670,C[Si](C)(C)O[Si](C)(C)C,0
32,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,1
664,CC[C@H](NC(C)C)[C@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2,0
5643,CCCCC(CC)C(O)C#C,0
6252,CCN(CC)C(=O)N(CC)CC,0
5918,CC(C)OC(=O)CC1=CC=CC=C1,0
1444,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,0
3480,OC(=O)CC[N+]([O-])=O,0
2792,CCCCC(CC)COC(=O)C1=CC=CC=C1,0
3458,[K+].[O-]C(=O)CNC1=CC=CC=C1,0
6983,CN(N=O)C1=CC=CC=C1,0
1705,OC1=CC=C(C=C1)S(O)(=O)=O,0
3469,[Na+].COC(=O)C1=C(C=C(I)C=C1)S(=O)(=O)[N-]C(=O)NC2=NC(OC)=NC(C)=N2,0
5663,CCOS([O-])(=O)=O.CCN1C=C[N+](C)=C1,0
4317,CCCCOC(=O)C1=C(C=CC=C1)C(O)=O,0
4157,CC(C)(OC1=CC=C(C=C1)C2CC2(Cl)Cl)C(O)=O,0
4767,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,0
3227,ClC1=NN=C(Cl)C2=CC=CC=C12,1
118,Br.NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C4=CC=CC=C4)C5=CC=CC=C5,0
2277,C1CCC(CC1)NSC2=NC3=C(S2)C=CC=C3,1
2905,CC1=CC=NC2=C1C=CC=C2,0
6491,COC1=C(C=CC=C1)[N+]([O-])=O,0
1401,CC(C)(C)NCC(O)COC1=CC=C(NC(=O)NC2CCCCC2)C=C1,0
739,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=NOC(C)=C2,0
2456,O.S=C1NC=NC2N=CNC12,1
170,Cl.[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C,0
540,O.O.[Na+].CN1C(CC([O-])=O)=CC=C1C(=O)C2=CC=C(C)C=C2,0
883,Cl.CN(C)CCN(CC1=CC=CS1)C2=NC=CC=C2,0
4368,O=C(C1CCCCC1)N2CC3N(CCC4=C3C=CC=C4)C(=O)C2,0
5371,CC1CCCC(=O)C1=O,0
5067,CCCCCC,0
3571,CCCC(O)=O,0
3945,CC(C)(C)C2(CCC1=CC=C(Cl)C=C1)CO2,0
674,CCCCCCCCCCCCCC(=O)OC(C)C,0
3209,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C3=C(C=CC=C3)S1(=O)=O,0
397,COC1=CC2=NC(=NC(N)=C2C=C1OC)N3CCN(CC3)C(=O)C4=CC=CO4,0
2915,CCCCCCCCCI,0
3410,CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC2=CC=C(O)C3=C2CCC3,0
1815,[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C,1
3698,[O-][N+](=O)C1=C(C=CC=C1)C(Cl)=O,0
3715,CNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,0
2100,ClC1C=CC2C1C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl,1
4295,CCCCCCC(=O)OCC=C,0
7102,COC1=CC=CC=C1OCC(O)CO,0
6041,CC1=CC=C(C)C(O)=C1C,0
2101,CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,1
6076,CC1=CC(C)=CC=C1,0
5461,NC1=NC(=S)NN1,0
1548,CCC(N1CCCC1=O)C(N)=O,0
4292,CCCCCOC(=O)CCC,0
3765,OC(=O)C1=CC=CC(Cl)=C1,0
3323,CC(C)OC=O,0
355,COC1=CC=C(C=C1)C(Cl)=C(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3,0
3955,CC(C)(CO)CO,0
3918,C1CN2CCN1CC2,0
5784,CC(=O)CCC1=CC2=C(OCO2)C=C1,0
2535,CCOP(Cl)(=S)OCC,0
6347,OCCN(CCO)C1=CC(Cl)=CC=C1,0
3220,Cl[C@H]1[C@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H]1Cl,0
5107,Cl.COC1=CC(CC(C)N)=CC2=C1OCO2,0
2373,CCCCC(CC)COCCCN,0
1051,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2C=CC=C4,0
3074,CCC(C)(CC)C1=NOC(NC(=O)C2=C(OC)C=CC=C2OC)=C1,1
2321,COC1=CC=C(C=C1)C(Cl)=C(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3,0
4575,NC1=NC(=NC(N)=N1)C2=CC=CC=C2,0
3334,CC1=CC=C(N)C=C1,0
4620,[Na+].O=C1NC(C(=O)[N-]1)(C2=CC=CC=C2)C3=CC=CC=C3,0
1751,[H][C@@]12CC[C@](OC(=O)CCCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C,0
3580,CCCCCCCCCCCCCCO,0
1772,OCC1=NC=CC=C1,1
1196,CCOC(N)=O,0
1878,[Br-].CCCCCCCCCCN1C=C[N+](C)=C1,1
2668,CC1CCCCC1NC(=O)NC2=CC=CC=C2,0
7152,ON=CC=NO,0
2016,ClC1=C(Cl)C(Cl)=C(Cl)C(=N1)C(Cl)(Cl)Cl,1
2005,CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,1
5817,CC(C)(C)C(=O)C(O)=O,0
1482,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,0
3237,F[B-](F)(F)F.CCCCCCN1C=C[N+](C)=C1,1
328,ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C4=C2C=CC=C4)C=C1,1
648,[H][C@]12SC(C)(C)[C@@]([H])(N1C(=O)[C@@]2([H])NC(=O)CC3=CC=CC=C3)C(=O)OC4=CC(COC(=O)C(C)C)=CC=C4,0
2945,N#CC(C1=CC=CC=C1)C2=CC=CC=C2,0
3544,CC(C)C1(C)N=C(NC1=O)C2=NC3=C(C=CC=C3)C=C2C(O)=O,0
1123,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C2=CC=CC=C2,0
4034,CC1CN1P(=O)(N2CC2C)N3CC3C,0
2788,CCN(CC)C(=O)C1=CC=CC(C)=C1,0
4189,COC1=CC=C(OC)C=C1,0
3573,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0
4112,CCOP(=S)(OCC)OP(=S)(OCC)OCC,0
5610,Br.CCCN1CN(C)C=C1,0
6004,CC1=CCC(CC1)C(C)(C)O,0
1259,NCCCCCC(O)=O,0
5830,CC(C)(C)C1=CC=C(CCOC2=NC=NC3=C2C=CC=C3)C=C1,0
5973,CC(S)C(C)S,0
3916,O1C=CC2=C1C=CC=C2,0
1519,[H][C@]12N3CCC[C@@]1(CC)C=C(N4C5=C(C=CC=C5)C(CC3)=C24)C(=O)OCC,0
6515,CSC1=CC=C(Cl)C=C1,0
1378,CN1CCN(CC1)C(=O)C2CCCCC2,0
5230,N#CC1=CC=C(C=C1)C(N2C=NC=N2)C3=CC=C(C=C3)C#N,0
1023,ClCC1=CC=CC(Cl)=C1,0
2587,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C3=CC=CC=C3,0
2918,CCN1CCCC1CNC(=O)C2=C(OC)C=CC(=C2)S(N)(=O)=O,0
4990,CC(C)SCC1=CC=CO1,0
5841,CC(=C)C(=O)OCCNC(C)(C)C,0
3454,[Cl-].CCCCN1C=C[N+](C)=C1,0
912,Cl.CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C3CC3)C4=CC=CC=C4F)S1,0
2857,OCC#CCO,0
6660,CC(=O)O[Al](O)OC(C)=O,0
1675,NCC(O)C1=CC=C(O)C=C1,0
