description,has_signal
Q9FZ89|EUKARYA|NO_SP|2,0
Q9LW26|EUKARYA|NO_SP|0,0
Q9ZQY6|EUKARYA|NO_SP|0,0
Q9Y7S6|EUKARYA|NO_SP|2,0
Q7YR23|EUKARYA|NO_SP|2,0
Q99J72|EUKARYA|NO_SP|2,0
Q8WTS1|EUKARYA|NO_SP|1,0
Q8BL65|EUKARYA|NO_SP|2,0
P15891|EUKARYA|NO_SP|1,0
P28299|EUKARYA|NO_SP|2,0
Q12031|EUKARYA|NO_SP|2,0
Q03771|EUKARYA|NO_SP|2,0
O96019|EUKARYA|NO_SP|0,0
Q9Z1P2|EUKARYA|NO_SP|0,0
Q54I79|EUKARYA|NO_SP|0,0
Q9P7J7|EUKARYA|NO_SP|1,0
P53909|EUKARYA|NO_SP|0,0
Q9M0X9|EUKARYA|NO_SP|1,0
P14164|EUKARYA|NO_SP|1,0
Q8K4K7|EUKARYA|NO_SP|0,0
Q969K4|EUKARYA|NO_SP|2,0
Q6Z6M4|EUKARYA|NO_SP|2,0
Q9SGY2|EUKARYA|NO_SP|1,0
A2AKK5|EUKARYA|NO_SP|0,0
Q9P7D4|EUKARYA|NO_SP|0,0
O64894|EUKARYA|NO_SP|1,0
Q9FZ47|EUKARYA|NO_SP|1,0
O18178|EUKARYA|NO_SP|1,0
Q93YV6|EUKARYA|NO_SP|0,0
Q32PI5|EUKARYA|NO_SP|0,0
P47177|EUKARYA|NO_SP|1,0
P11171|EUKARYA|NO_SP|1,0
O42652|EUKARYA|NO_SP|1,0
Q08641|EUKARYA|NO_SP|2,0
Q9P2A4|EUKARYA|NO_SP|0,0
Q8N1Q8|EUKARYA|NO_SP|0,0
Q8N9L9|EUKARYA|NO_SP|0,0
Q68CK6|EUKARYA|NO_SP|1,0
P31946|EUKARYA|NO_SP|0,0
P62258|EUKARYA|NO_SP|0,0
Q15173|EUKARYA|NO_SP|0,0
Q84P21|EUKARYA|NO_SP|2,0
P00508|EUKARYA|NO_SP|0,0
O94570|EUKARYA|NO_SP|2,0
Q9UH17|EUKARYA|NO_SP|2,0
Q19Q52|EUKARYA|NO_SP|2,0
P56765|EUKARYA|NO_SP|1,0
P70584|EUKARYA|NO_SP|2,0
Q96AP0|EUKARYA|NO_SP|0,0
P86173|EUKARYA|NO_SP|0,0
Q9FGX1|EUKARYA|NO_SP|1,0
O74934|EUKARYA|NO_SP|1,0
O74936|EUKARYA|NO_SP|1,0
P78789|EUKARYA|NO_SP|1,0
Q8R0P4|EUKARYA|NO_SP|1,0
Q6LA53|EUKARYA|NO_SP|1,0
Q84LM4|EUKARYA|NO_SP|2,0
I1S4T3|EUKARYA|NO_SP|0,0
B7U179|EUKARYA|NO_SP|2,0
Q9QZM5|EUKARYA|NO_SP|0,0
Q9USY4|EUKARYA|NO_SP|1,0
Q80XL6|EUKARYA|NO_SP|2,0
Q9P6J1|EUKARYA|NO_SP|2,0
P16276|EUKARYA|NO_SP|2,0
O55171|EUKARYA|NO_SP|0,0
P58137|EUKARYA|NO_SP|0,0
O74935|EUKARYA|NO_SP|1,0
P42644|EUKARYA|NO_SP|0,0
O04376|EUKARYA|NO_SP|0,0
Q33DV3|EUKARYA|NO_SP|1,0
P85968|EUKARYA|NO_SP|2,0
C7J2Z1|EUKARYA|NO_SP|0,0
O00763|EUKARYA|NO_SP|2,0
Q9H845|EUKARYA|NO_SP|2,0
O04983|EUKARYA|NO_SP|1,0
O64587|EUKARYA|NO_SP|1,0
P32316|EUKARYA|NO_SP|1,0
P63104|EUKARYA|NO_SP|0,0
G5EDR3|EUKARYA|NO_SP|1,0
P47096|EUKARYA|NO_SP|1,0
Q8GWR1|EUKARYA|NO_SP|0,0
Q10343|EUKARYA|NO_SP|2,0
Q5EG47|EUKARYA|NO_SP|0,0
Q3EDJ0|EUKARYA|NO_SP|0,0
Q8R5A3|EUKARYA|NO_SP|1,0
Q9SJN0|EUKARYA|NO_SP|2,0
Q5SWU9|EUKARYA|NO_SP|2,0
O65902|EUKARYA|NO_SP|0,0
P57752|EUKARYA|NO_SP|0,0
P42645|EUKARYA|NO_SP|0,0
Q9SMT7|EUKARYA|NO_SP|2,0
P46644|EUKARYA|NO_SP|0,0
Q9XF19|EUKARYA|NO_SP|0,0
Q54ET6|EUKARYA|NO_SP|2,0
Q9LD43|EUKARYA|NO_SP|0,0
Q9SV41|EUKARYA|NO_SP|1,0
Q676U5|EUKARYA|NO_SP|2,0
P12904|EUKARYA|NO_SP|2,0
P46643|EUKARYA|NO_SP|0,0
O14192|EUKARYA|NO_SP|2,0
Q6QA69|EUKARYA|NO_SP|1,0
P48349|EUKARYA|NO_SP|0,0
Q8RW96|EUKARYA|NO_SP|0,0
Q9LU89|EUKARYA|NO_SP|0,0
Q6PD74|EUKARYA|NO_SP|1,0
Q9SMZ4|EUKARYA|NO_SP|1,0
P00505|EUKARYA|NO_SP|0,0
Q9CAF5|EUKARYA|NO_SP|1,0
A0A0K9RDW0|EUKARYA|NO_SP|0,0
Q15172|EUKARYA|NO_SP|0,0
Q9LVE2|EUKARYA|NO_SP|0,0
Q38950|EUKARYA|NO_SP|0,0
Q9NRG9|EUKARYA|NO_SP|0,0
P17174|EUKARYA|NO_SP|1,0
E9Q4Z2|EUKARYA|NO_SP|2,0
Q3ZBF6|EUKARYA|NO_SP|2,0
Q9BR61|EUKARYA|NO_SP|2,0
Q8RWD9|EUKARYA|NO_SP|0,0
O13966|EUKARYA|NO_SP|2,0
P85515|EUKARYA|NO_SP|0,0
O74522|EUKARYA|NO_SP|1,0
Q84P17|EUKARYA|NO_SP|1,0
P32493|EUKARYA|NO_SP|1,0
P38720|EUKARYA|NO_SP|2,0
Q9QYL7|EUKARYA|NO_SP|1,0
Q9UKU7|EUKARYA|NO_SP|0,0
Q709F0|EUKARYA|NO_SP|2,0
Q32MW3|EUKARYA|NO_SP|2,0
Q91VA0|EUKARYA|NO_SP|1,0
P84183|EUKARYA|NO_SP|0,0
P60709|EUKARYA|NO_SP|0,0
Q9R1T5|EUKARYA|NO_SP|0,0
Q96HD9|EUKARYA|NO_SP|0,0
Q8LPN3|EUKARYA|NO_SP|0,0
Q96PN6|EUKARYA|NO_SP|2,0
O13907|EUKARYA|NO_SP|1,0
Q9P6I7|EUKARYA|NO_SP|0,0
Q2V2Q1|EUKARYA|NO_SP|1,0
Q8VC66|EUKARYA|NO_SP|2,0
P55263|EUKARYA|NO_SP|0,0
Q8N556|EUKARYA|NO_SP|2,0
O55112|EUKARYA|NO_SP|1,0
O60058|EUKARYA|NO_SP|2,0
P87017|EUKARYA|NO_SP|0,0
P52594|EUKARYA|NO_SP|2,0
O94510|EUKARYA|NO_SP|1,0
O04375|EUKARYA|NO_SP|0,0
Q38951|EUKARYA|NO_SP|0,0
Q8VZQ4|EUKARYA|NO_SP|1,0
P61221|EUKARYA|NO_SP|1,0
P41238|EUKARYA|NO_SP|1,0
Q8K4G5|EUKARYA|NO_SP|2,0
B3DMA2|EUKARYA|NO_SP|2,0
Q59RR0|EUKARYA|NO_SP|1,0
P28297|EUKARYA|NO_SP|2,0
P83773|EUKARYA|NO_SP|1,0
Q8VHK0|EUKARYA|NO_SP|0,0
Q9Y7B1|EUKARYA|NO_SP|2,0
Q9BEA2|EUKARYA|NO_SP|1,0
O49606|EUKARYA|NO_SP|2,0
Q9Y2D8|EUKARYA|NO_SP|2,0
Q9NRN7|EUKARYA|NO_SP|2,0
P38872|EUKARYA|NO_SP|2,0
Q05955|EUKARYA|NO_SP|1,0
Q9LQ98|EUKARYA|NO_SP|0,0
Q7PLK0|EUKARYA|NO_SP|1,0
Q54RP0|EUKARYA|NO_SP|1,0
Q3I5F7|EUKARYA|NO_SP|1,0
P0CZ23|EUKARYA|NO_SP|1,0
O14561|EUKARYA|NO_SP|0,0
P18091|EUKARYA|NO_SP|0,0
Q12089|EUKARYA|NO_SP|1,0
Q39172|EUKARYA|NO_SP|2,0
Q9LPW7|EUKARYA|NO_SP|2,0
Q12062|EUKARYA|NO_SP|1,0
Q4PSU4|EUKARYA|NO_SP|1,0
Q9FJK3|EUKARYA|NO_SP|2,0
Q09770|EUKARYA|NO_SP|2,0
Q12433|EUKARYA|NO_SP|1,0
Q9ZNV9|EUKARYA|NO_SP|2,0
Q3U1U7|EUKARYA|NO_SP|2,0
P30561|EUKARYA|NO_SP|2,0
P36154|EUKARYA|NO_SP|2,0
P38305|EUKARYA|NO_SP|2,0
P46367|EUKARYA|NO_SP|2,0
Q8T7K0|EUKARYA|NO_SP|2,0
Q9D6Z0|EUKARYA|NO_SP|0,0
O43707|EUKARYA|NO_SP|0,0
Q9FZ42|EUKARYA|NO_SP|1,0
Q9JKV1|EUKARYA|NO_SP|0,0
Q9C9G6|EUKARYA|NO_SP|2,0
Q6DBQ1|EUKARYA|NO_SP|0,0
P38013|EUKARYA|NO_SP|1,0
Q8L9T7|EUKARYA|NO_SP|2,0
O95831|EUKARYA|NO_SP|1,0
F4IIU4|EUKARYA|NO_SP|2,0
Q9Z0E3|EUKARYA|NO_SP|0,0
P48644|EUKARYA|NO_SP|0,0
F4I7I0|EUKARYA|NO_SP|0,0
Q9FFF5|EUKARYA|NO_SP|2,0
Q9M2B4|EUKARYA|NO_SP|2,0
Q9URB4|EUKARYA|NO_SP|2,0
Q6NS38|EUKARYA|NO_SP|0,0
Q8W583|EUKARYA|NO_SP|0,0
Q15699|EUKARYA|NO_SP|0,0
Q67ZM4|EUKARYA|NO_SP|2,0
A0A0U2X0E4|EUKARYA|NO_SP|1,0
Q15847|EUKARYA|NO_SP|2,0
Q9M224|EUKARYA|NO_SP|1,0
Q16186|EUKARYA|NO_SP|0,0
Q9S7Z2|EUKARYA|NO_SP|1,0
Q53H12|EUKARYA|NO_SP|1,0
O82743|EUKARYA|NO_SP|2,0
P25649|EUKARYA|NO_SP|1,0
Q9SJG4|EUKARYA|NO_SP|0,0
Q9ZNV8|EUKARYA|NO_SP|2,0
Q9CY02|EUKARYA|NO_SP|1,0
Q9GZX7|EUKARYA|NO_SP|2,0
P39721|EUKARYA|NO_SP|2,0
Q12156|EUKARYA|NO_SP|1,0
Q12476|EUKARYA|NO_SP|1,0
Q9NQ31|EUKARYA|NO_SP|0,0
Q53H80|EUKARYA|NO_SP|0,0
Q9H8T0|EUKARYA|NO_SP|2,0
Q60I26|EUKARYA|NO_SP|2,0
O43078|EUKARYA|NO_SP|1,0
Q5XEM9|EUKARYA|NO_SP|2,0
Q8WYK0|EUKARYA|NO_SP|2,0
Q9CQR4|EUKARYA|NO_SP|1,0
Q9QYR9|EUKARYA|NO_SP|0,0
Q8C0T9|EUKARYA|NO_SP|2,0
Q39250|EUKARYA|NO_SP|2,0
Q8N4X5|EUKARYA|NO_SP|2,0
Q90738|EUKARYA|NO_SP|2,0
Q9LW29|EUKARYA|NO_SP|2,0
Q9UHB7|EUKARYA|NO_SP|1,0
Q8K3E5|EUKARYA|NO_SP|2,0
Q9C9K7|EUKARYA|NO_SP|0,0
P47140|EUKARYA|NO_SP|1,0
Q25C79|EUKARYA|NO_SP|0,0
Q05753|EUKARYA|NO_SP|0,0
P35609|EUKARYA|NO_SP|0,0
Q5SUE7|EUKARYA|NO_SP|0,0
Q09669|EUKARYA|NO_SP|0,0
Q12184|EUKARYA|NO_SP|1,0
Q8TED9|EUKARYA|NO_SP|2,0
A2AM29|EUKARYA|NO_SP|1,0
Q9ESC8|EUKARYA|NO_SP|1,0
Q9LMX5|EUKARYA|NO_SP|0,0
Q6ULP2|EUKARYA|NO_SP|1,0
A9ZSZ2|EUKARYA|NO_SP|0,0
A9YTQ3|EUKARYA|NO_SP|2,0
Q91VJ1|EUKARYA|NO_SP|2,0
P40053|EUKARYA|NO_SP|1,0
P54686|EUKARYA|NO_SP|1,0
Q9P0M2|EUKARYA|NO_SP|0,0
Q63014|EUKARYA|NO_SP|0,0
P55197|EUKARYA|NO_SP|1,0
P51816|EUKARYA|NO_SP|1,0
Q9VQI9|EUKARYA|NO_SP|0,0
P80197|EUKARYA|NO_SP|2,0
O48771|EUKARYA|NO_SP|1,0
O02219|EUKARYA|NO_SP|1,0
O22130|EUKARYA|NO_SP|0,0
P23180|EUKARYA|NO_SP|2,0
O43572|EUKARYA|NO_SP|2,0
Q6JP77|EUKARYA|NO_SP|0,0
E9Q394|EUKARYA|NO_SP|1,0
Q8N8R7|EUKARYA|NO_SP|1,0
F4KGQ0|EUKARYA|NO_SP|0,0
Q6IMN8|EUKARYA|NO_SP|0,0
Q9C7I8|EUKARYA|NO_SP|0,0
O74798|EUKARYA|NO_SP|0,0
P38313|EUKARYA|NO_SP|1,0
Q03233|EUKARYA|NO_SP|1,0
Q6NRK1|EUKARYA|NO_SP|2,0
Q9USM1|EUKARYA|NO_SP|0,0
Q6UEG8|EUKARYA|NO_SP|2,0
Q9UL18|EUKARYA|NO_SP|0,0
Q9BYV1|EUKARYA|NO_SP|1,0
Q9SB31|EUKARYA|NO_SP|2,0
Q9NZD4|EUKARYA|NO_SP|1,0
Q9WVE0|EUKARYA|NO_SP|2,0
Q9GRX6|EUKARYA|NO_SP|2,0
P47127|EUKARYA|NO_SP|1,0
Q8BH00|EUKARYA|NO_SP|2,0
P52892|EUKARYA|NO_SP|1,0
P10275|EUKARYA|NO_SP|0,0
P05552|EUKARYA|NO_SP|1,0
Q96P47|EUKARYA|NO_SP|1,0
Q09687|EUKARYA|NO_SP|0,0
Q8VYJ2|EUKARYA|NO_SP|1,0
Q9SAZ5|EUKARYA|NO_SP|2,0
Q9DBR0|EUKARYA|NO_SP|0,0
Q60823|EUKARYA|NO_SP|1,0
P49419|EUKARYA|NO_SP|1,0
P52893|EUKARYA|NO_SP|2,0
Q9BT30|EUKARYA|NO_SP|0,0
H9TB17|EUKARYA|NO_SP|2,0
Q06278|EUKARYA|NO_SP|2,0
P10986|EUKARYA|NO_SP|0,0
Q91XE4|EUKARYA|NO_SP|0,0
Q8LFH6|EUKARYA|NO_SP|2,0
Q1PFB9|EUKARYA|NO_SP|1,0
P38628|EUKARYA|NO_SP|0,0
Q12032|EUKARYA|NO_SP|2,0
Q9H9L7|EUKARYA|NO_SP|0,0
Q9VS59|EUKARYA|NO_SP|0,0
Q8S8M9|EUKARYA|NO_SP|2,0
Q9NLA3|EUKARYA|NO_SP|2,0
E9Q4F7|EUKARYA|NO_SP|2,0
Q93ZC5|EUKARYA|NO_SP|0,0
P53309|EUKARYA|NO_SP|2,0
P16550|EUKARYA|NO_SP|1,0
Q9M7Q4|EUKARYA|NO_SP|2,0
P40563|EUKARYA|NO_SP|1,0
O13728|EUKARYA|NO_SP|2,0
O88845|EUKARYA|NO_SP|2,0
Q12802|EUKARYA|NO_SP|1,0
P00883|EUKARYA|NO_SP|0,0
Q9ZU52|EUKARYA|NO_SP|0,0
Q3UUF8|EUKARYA|NO_SP|1,0
O82210|EUKARYA|NO_SP|2,0
Q9NVM4|EUKARYA|NO_SP|1,0
Q99PE2|EUKARYA|NO_SP|1,0
O16025|EUKARYA|NO_SP|1,0
P80456|EUKARYA|NO_SP|2,0
Q5QE80|EUKARYA|NO_SP|2,0
Q3TYQ9|EUKARYA|NO_SP|2,0
S0DPL8|EUKARYA|NO_SP|1,0
Q9CQW7|EUKARYA|NO_SP|0,0
Q9LVG4|EUKARYA|NO_SP|1,0
O42881|EUKARYA|NO_SP|0,0
P39413|EUKARYA|NO_SP|0,0
P50161|EUKARYA|NO_SP|0,0
Q9ZVD5|EUKARYA|NO_SP|0,0
Q86QW7|EUKARYA|NO_SP|1,0
Q12449|EUKARYA|NO_SP|1,0
Q8N157|EUKARYA|NO_SP|2,0
Q3S4A7|EUKARYA|NO_SP|1,0
Q9S7C9|EUKARYA|NO_SP|0,0
P38885|EUKARYA|NO_SP|1,0
Q02040|EUKARYA|NO_SP|1,0
P31750|EUKARYA|NO_SP|1,0
Q8VXQ2|EUKARYA|NO_SP|0,0
P38285|EUKARYA|NO_SP|2,0
P50998|EUKARYA|NO_SP|1,0
Q9URT4|EUKARYA|NO_SP|1,0
Q9U2X0|EUKARYA|NO_SP|2,0
Q99873|EUKARYA|NO_SP|2,0
Q7Z713|EUKARYA|NO_SP|1,0
C9JRZ8|EUKARYA|NO_SP|0,0
Q9D1F4|EUKARYA|NO_SP|0,0
Q9JHW9|EUKARYA|NO_SP|0,0
Q3SY69|EUKARYA|NO_SP|2,0
Q60I27|EUKARYA|NO_SP|2,0
Q9SJQ9|EUKARYA|NO_SP|0,0
O81488|EUKARYA|NO_SP|2,0
Q9H161|EUKARYA|NO_SP|0,0
Q9EST6|EUKARYA|NO_SP|2,0
Q96K21|EUKARYA|NO_SP|0,0
P15207|EUKARYA|NO_SP|0,0
Q01484|EUKARYA|NO_SP|1,0
Q63009|EUKARYA|NO_SP|2,0
O13648|EUKARYA|NO_SP|1,0
P46580|EUKARYA|NO_SP|1,0
Q43295|EUKARYA|NO_SP|2,0
Q9LES3|EUKARYA|NO_SP|2,0
Q96NN9|EUKARYA|NO_SP|1,0
Q8R010|EUKARYA|NO_SP|2,0
Q9NZN9|EUKARYA|NO_SP|2,0
Q9Y243|EUKARYA|NO_SP|1,0
P05062|EUKARYA|NO_SP|0,0
Q84VX3|EUKARYA|NO_SP|1,0
Q9LF98|EUKARYA|NO_SP|0,0
Q10197|EUKARYA|NO_SP|1,0
Q6A331|EUKARYA|NO_SP|1,0
Q8IWZ3|EUKARYA|NO_SP|0,0
G5EGA3|EUKARYA|NO_SP|0,0
Q8R560|EUKARYA|NO_SP|0,0
G3V8Y7|EUKARYA|NO_SP|0,0
Q9NYG5|EUKARYA|NO_SP|1,0
Q5XF07|EUKARYA|NO_SP|1,0
Q9SAK5|EUKARYA|NO_SP|2,0
O22161|EUKARYA|NO_SP|1,0
P63002|EUKARYA|NO_SP|1,0
Q9UPQ3|EUKARYA|NO_SP|1,0
Q9H9G7|EUKARYA|NO_SP|0,0
Q940M2|EUKARYA|NO_SP|1,0
O21043|EUKARYA|NO_SP|2,0
Q8RYD6|EUKARYA|NO_SP|2,0
Q9ZPY8|EUKARYA|NO_SP|2,0
O70200|EUKARYA|NO_SP|2,0
P38884|EUKARYA|NO_SP|1,0
P47015|EUKARYA|NO_SP|1,0
Q8BVM7|EUKARYA|NO_SP|1,0
Q8LA16|EUKARYA|NO_SP|2,0
Q944G9|EUKARYA|NO_SP|0,0
P0CB42|EUKARYA|NO_SP|0,0
Q3KRA9|EUKARYA|NO_SP|1,0
Q96BT7|EUKARYA|NO_SP|1,0
Q9USQ2|EUKARYA|NO_SP|2,0
Q924C5|EUKARYA|NO_SP|0,0
P47029|EUKARYA|NO_SP|1,0
Q10303|EUKARYA|NO_SP|1,0
Q9C7I5|EUKARYA|NO_SP|0,0
Q9FR37|EUKARYA|NO_SP|0,0
Q9P2R3|EUKARYA|NO_SP|2,0
Q9URX7|EUKARYA|NO_SP|2,0
O14727|EUKARYA|NO_SP|1,0
A1Z9X0|EUKARYA|NO_SP|1,0
P53933|EUKARYA|NO_SP|1,0
Q9LYK6|EUKARYA|NO_SP|1,0
P31166|EUKARYA|NO_SP|0,0
P05089|EUKARYA|NO_SP|0,0
Q99856|EUKARYA|NO_SP|0,0
Q18510|EUKARYA|NO_SP|0,0
Q9SRW7|EUKARYA|NO_SP|0,0
Q21227|EUKARYA|NO_SP|1,0
O74859|EUKARYA|NO_SP|2,0
Q06408|EUKARYA|NO_SP|2,0
Q8LGE3|EUKARYA|NO_SP|0,0
Q12406|EUKARYA|NO_SP|1,0
Q6UB98|EUKARYA|NO_SP|2,0
Q9Z0U5|EUKARYA|NO_SP|2,0
P05549|EUKARYA|NO_SP|0,0
Q92754|EUKARYA|NO_SP|0,0
Q08683|EUKARYA|NO_SP|2,0
P53940|EUKARYA|NO_SP|0,0
Q93WK5|EUKARYA|NO_SP|1,0
P07249|EUKARYA|NO_SP|1,0
Q86VW2|EUKARYA|NO_SP|0,0
Q8IVW6|EUKARYA|NO_SP|1,0
P29374|EUKARYA|NO_SP|2,0
Q8BM75|EUKARYA|NO_SP|1,0
Q6J5K9|EUKARYA|NO_SP|1,0
Q10235|EUKARYA|NO_SP|1,0
O74315|EUKARYA|NO_SP|1,0
Q15327|EUKARYA|NO_SP|0,0
Q8VE42|EUKARYA|NO_SP|1,0
Q8H1U5|EUKARYA|NO_SP|1,0
Q13794|EUKARYA|NO_SP|1,0
O60306|EUKARYA|NO_SP|1,0
Q9UTI3|EUKARYA|NO_SP|1,0
O75179|EUKARYA|NO_SP|0,0
Q66PJ3|EUKARYA|NO_SP|0,0
Q9P7B8|EUKARYA|NO_SP|2,0
P07347|EUKARYA|NO_SP|1,0
Q9Z206|EUKARYA|NO_SP|0,0
O15085|EUKARYA|NO_SP|2,0
Q03989|EUKARYA|NO_SP|1,0
P0C7Q2|EUKARYA|NO_SP|1,0
Q9SGD6|EUKARYA|NO_SP|0,0
Q712U5|EUKARYA|NO_SP|2,0
Q96N21|EUKARYA|NO_SP|0,0
Q9CPV2|EUKARYA|NO_SP|0,0
P53886|EUKARYA|NO_SP|1,0
Q04601|EUKARYA|NO_SP|1,0
Q12107|EUKARYA|NO_SP|1,0
Q08702|EUKARYA|NO_SP|1,0
O15033|EUKARYA|NO_SP|1,0
Q9M8M7|EUKARYA|NO_SP|0,0
O43307|EUKARYA|NO_SP|2,0
Q9NX46|EUKARYA|NO_SP|0,0
O95376|EUKARYA|NO_SP|0,0
P04842|EUKARYA|NO_SP|2,0
Q94K49|EUKARYA|NO_SP|1,0
F4HX80|EUKARYA|NO_SP|0,0
Q63087|EUKARYA|NO_SP|0,0
Q810B6|EUKARYA|NO_SP|2,0
P53068|EUKARYA|NO_SP|2,0
Q12440|EUKARYA|NO_SP|1,0
P38281|EUKARYA|NO_SP|1,0
Q84JF0|EUKARYA|NO_SP|1,0
P49435|EUKARYA|NO_SP|2,0
Q8N9V6|EUKARYA|NO_SP|0,0
Q7Z6G8|EUKARYA|NO_SP|2,0
Q9ZWR8|EUKARYA|NO_SP|1,0
O60039|EUKARYA|NO_SP|2,0
Q9SUW2|EUKARYA|NO_SP|1,0
Q04728|EUKARYA|NO_SP|2,0
Q7TNR9|EUKARYA|NO_SP|2,0
Q8NFD5|EUKARYA|NO_SP|0,0
Q5T2S8|EUKARYA|NO_SP|2,0
Q9Y705|EUKARYA|NO_SP|2,0
P36117|EUKARYA|NO_SP|1,0
P55345|EUKARYA|NO_SP|1,0
Q96LA8|EUKARYA|NO_SP|2,0
P48034|EUKARYA|NO_SP|2,0
O54754|EUKARYA|NO_SP|2,0
Q5SGK3|EUKARYA|NO_SP|2,0
G3X982|EUKARYA|NO_SP|2,0
P38856|EUKARYA|NO_SP|2,0
Q64364|EUKARYA|NO_SP|0,0
P33280|EUKARYA|NO_SP|2,0
Q8N3C0|EUKARYA|NO_SP|2,0
Q9STG9|EUKARYA|NO_SP|0,0
Q9V464|EUKARYA|NO_SP|2,0
Q5A5Q6|EUKARYA|NO_SP|1,0
Q9V727|EUKARYA|NO_SP|1,0
Q9D5T0|EUKARYA|NO_SP|1,0
Q6AT90|EUKARYA|NO_SP|1,0
Q9S7D8|EUKARYA|NO_SP|0,0
Q10N21|EUKARYA|NO_SP|1,0
Q8TER5|EUKARYA|NO_SP|2,0
Q8C142|EUKARYA|NO_SP|2,0
P53111|EUKARYA|NO_SP|2,0
P53974|EUKARYA|NO_SP|2,0
O08697|EUKARYA|NO_SP|0,0
P79832|EUKARYA|NO_SP|1,0
Q04052|EUKARYA|NO_SP|2,0
O22241|EUKARYA|NO_SP|0,0
Q9M1S3|EUKARYA|NO_SP|0,0
O96621|EUKARYA|NO_SP|0,0
P32381|EUKARYA|NO_SP|0,0
Q9Y7X8|EUKARYA|NO_SP|1,0
P40518|EUKARYA|NO_SP|2,0
Q91YI4|EUKARYA|NO_SP|2,0
Q8N9N2|EUKARYA|NO_SP|1,0
Q94545|EUKARYA|NO_SP|1,0
Q8TDY4|EUKARYA|NO_SP|2,0
Q9NVP2|EUKARYA|NO_SP|2,0
Q3C1E9|EUKARYA|NO_SP|2,0
Q8IZT6|EUKARYA|NO_SP|0,0
Q86P48|EUKARYA|NO_SP|1,0
P17544|EUKARYA|NO_SP|1,0
P34379|EUKARYA|NO_SP|1,0
O94656|EUKARYA|NO_SP|1,0
Q9NT62|EUKARYA|NO_SP|2,0
Q9P373|EUKARYA|NO_SP|2,0
Q9BSB4|EUKARYA|NO_SP|1,0
O43313|EUKARYA|NO_SP|0,0
P54258|EUKARYA|NO_SP|2,0
Q9BZZ5|EUKARYA|NO_SP|2,0
P46672|EUKARYA|NO_SP|1,0
Q91X46|EUKARYA|NO_SP|1,0
Q94981|EUKARYA|NO_SP|1,0
O59790|EUKARYA|NO_SP|2,0
Q9FNJ8|EUKARYA|NO_SP|0,0
Q9UUJ1|EUKARYA|NO_SP|0,0
P45890|EUKARYA|NO_SP|0,0
Q9FKT0|EUKARYA|NO_SP|1,0
Q9H981|EUKARYA|NO_SP|1,0
Q04489|EUKARYA|NO_SP|1,0
Q8RYC8|EUKARYA|NO_SP|0,0
Q8N726|EUKARYA|NO_SP|0,0
Q92888|EUKARYA|NO_SP|0,0
Q9QX73|EUKARYA|NO_SP|2,0
Q4LE39|EUKARYA|NO_SP|2,0
O60054|EUKARYA|NO_SP|1,0
O94630|EUKARYA|NO_SP|0,0
P61160|EUKARYA|NO_SP|0,0
Q84M92|EUKARYA|NO_SP|0,0
P80428|EUKARYA|NO_SP|0,0
Q940D0|EUKARYA|NO_SP|0,0
Q9VEX5|EUKARYA|NO_SP|1,0
P0DMR3|EUKARYA|NO_SP|0,0
Q9LKL2|EUKARYA|NO_SP|2,0
Q9JM54|EUKARYA|NO_SP|1,0
Q9D385|EUKARYA|NO_SP|1,0
P21146|EUKARYA|NO_SP|1,0
Q9HBZ2|EUKARYA|NO_SP|0,0
Q9SSE7|EUKARYA|NO_SP|0,0
P61158|EUKARYA|NO_SP|0,0
P45951|EUKARYA|NO_SP|1,0
Q9UT55|EUKARYA|NO_SP|1,0
Q8VHT6|EUKARYA|NO_SP|1,0
Q949T8|EUKARYA|NO_SP|1,0
P48361|EUKARYA|NO_SP|1,0
Q6EPG8|EUKARYA|NO_SP|0,0
Q8VWJ6|EUKARYA|NO_SP|0,0
O74397|EUKARYA|NO_SP|1,0
O14061|EUKARYA|NO_SP|1,0
Q7ZTP2|EUKARYA|NO_SP|0,0
P59998|EUKARYA|NO_SP|1,0
P18634|EUKARYA|NO_SP|1,0
O80931|EUKARYA|NO_SP|2,0
Q05789|EUKARYA|NO_SP|1,0
Q19705|EUKARYA|NO_SP|0,0
P18824|EUKARYA|NO_SP|2,0
Q9UT09|EUKARYA|NO_SP|1,0
P42528|EUKARYA|NO_SP|0,0
O15511|EUKARYA|NO_SP|2,0
Q9ZWJ9|EUKARYA|NO_SP|0,0
O60077|EUKARYA|NO_SP|1,0
Q91ZU1|EUKARYA|NO_SP|2,0
Q9H765|EUKARYA|NO_SP|1,0
P34233|EUKARYA|NO_SP|2,0
Q96KQ4|EUKARYA|NO_SP|1,0
P01096|EUKARYA|NO_SP|0,0
Q9SA96|EUKARYA|NO_SP|1,0
Q940Z2|EUKARYA|NO_SP|1,0
Q9GZN1|EUKARYA|NO_SP|0,0
Q05123|EUKARYA|NO_SP|1,0
P85970|EUKARYA|NO_SP|1,0
Q9UTR9|EUKARYA|NO_SP|2,0
P40467|EUKARYA|NO_SP|1,0
P22135|EUKARYA|NO_SP|1,0
P53722|EUKARYA|NO_SP|1,0
Q96253|EUKARYA|NO_SP|1,0
Q9FNE9|EUKARYA|NO_SP|2,0
Q9H7T9|EUKARYA|NO_SP|1,0
D7UQM5|EUKARYA|NO_SP|1,0
Q6PL18|EUKARYA|NO_SP|2,0
Q26635|EUKARYA|NO_SP|1,0
